Tiempo [s],h3_Real [cm],h3_PINN [cm],h4_Real [cm],h4_PINN [cm]
4309.650000000001,1.312805337725205,1.3104496847243952,2.714042134690432,2.711759916109923
4309.7,1.319098859276068,1.3130967225226224,2.7151267449460605,2.715859234955584
4309.75,1.3202726680208992,1.319363641070562,2.7149629548153764,2.7169698119392476
4309.8,1.327528500542618,1.3205599180407364,2.716836839463814,2.7167837646131043
4309.85,1.3330211234776073,1.3278021760096437,2.721112503781187,2.7186887522654524
4309.900000000001,1.3383169153968308,1.333285593213416,2.7237143128605927,2.7229912393568405
4309.95,1.337569690874832,1.3385456544131704,2.7246048860276058,2.7256335679459274
4310.0,1.3435736999803896,1.3378347847280114,2.7297086321555115,2.726499315779544
4310.05,1.3442422857136878,1.3438587655894294,2.7271810137276353,2.7316298846814644
4310.1,1.3428383336884329,1.3445153370633427,2.7277519963957526,2.729098271372352
4310.150000000001,1.3402574523314934,1.3431410306131932,2.7258823919772106,2.7296472821936697
4310.2,1.3464476044428444,1.340589014684646,2.729377057012907,2.7277457187252385
4310.25,1.3473024892112786,1.346775890179801,2.7286919348808985,2.7312652090943312
4310.3,1.347298120389684,1.3476237536278155,2.7347638690112634,2.7305832257975795
4310.35,1.3517650844406977,1.3476646333155924,2.7279297686107635,2.736647455514132
4310.400000000001,1.3492878065672846,1.3520584196048986,2.7304710837743063,2.7298464555581603
4310.45,1.3531175467828747,1.3496458939086893,2.728976712843308,2.732352387487897
4310.5,1.3588717529108336,1.3534118181231316,2.7248320235607495,2.730901674901837
4310.55,1.3634690014629682,1.359071626498781,2.72113076609541,2.726809204424009
4310.6,1.3644987951245244,1.3636239386002296,2.72591492172442,2.723123070437635
4310.650000000001,1.3636832297504404,1.3646996048885278,2.727362210126563,2.727900948396131
4310.7,1.3627130392977804,1.3639038552409617,2.730069883558728,2.729344241917038
4310.75,1.3599491355219009,1.3630023176990722,2.7284784940834217,2.7320196709506535
4310.8,1.3653104597650418,1.3602605700898502,2.721969691155012,2.7303954663794783
4310.85,1.3701366033628588,1.3655396668694093,2.7205552178487373,2.723922046684875
4310.900000000001,1.3682896840337921,1.3703066753463582,2.718688181568133,2.7225455247503443
4310.95,1.3688019283657449,1.3684583517532076,2.7158911940054735,2.7206633649907745
4311.0,1.371118652045561,1.3689158297858868,2.714505826262491,2.7178874932289347
4311.05,1.3700707589802563,1.371207588770877,2.7119767810913165,2.7165195317541957
4311.1,1.3732582824214576,1.370159383646887,2.713586718229505,2.713971938920139
4311.150000000001,1.3736361854893804,1.373333020476592,2.7134314885586126,2.7156092695296614
4311.2,1.3749833428339069,1.3737165406008502,2.7153202113373562,2.7154483328855745
4311.25,1.379481668782795,1.3751080102786921,2.7090222810684863,2.7173190786987553
4311.3,1.375433487487481,1.3795504777229082,2.709632641851646,2.7110408374874067
4311.35,1.3815156672937112,1.3755458286141962,2.709329601575014,2.7116161003854193
4311.400000000001,1.3893392905933697,1.3816278523910837,2.7110334184222538,2.7113193377793015
4311.45,1.388459285100767,1.3893940568926433,2.7012961807576747,2.71308735807498
4311.5,1.388300135171254,1.3884385331981934,2.6978739942815495,2.7033506911077207
4311.55,1.388856379777837,1.388256602984652,2.698601062666538,2.6999287899802553
4311.6,1.3901614091998453,1.38881550009006,2.6936785129375598,2.7006581411545216
