Tiempo [s],h1_Real [cm],h1_PINN [cm],h2_Real [cm],h2_PINN [cm]
4749.900000000001,11.271840310412903,11.267864831382521,19.249027586340475,19.255068035146145
4749.95,11.271653469178853,11.268161579224838,19.24515930635434,19.25375077614313
4750.0,11.277786257920033,11.267948046385923,19.244372938870043,19.249894958399217
4750.05,11.278595641585182,11.274501620427316,19.24731028936209,19.248855607397793
4750.1,11.27649485527292,11.2754907799017,19.249388991364953,19.25174934004206
4750.150000000001,11.27852812752582,11.273499900197702,19.246353189159336,19.25386418254736
4750.2,11.280613212894044,11.275683901513366,19.246849186399828,19.25082838034175
4750.25,11.279774782482423,11.277969958965274,19.245649072473718,19.251250850353124
4750.3,11.286132879770546,11.27718020148017,19.246181210216655,19.250189067315688
4750.35,11.290683798399915,11.28357048570357,19.245833513658624,19.250834611462864
4750.400000000001,11.290230041117221,11.288255647404462,19.24928430853027,19.250476945111053
4750.45,11.295080847777712,11.287809740593788,19.251711953315386,19.25406607087138
4750.5,11.292222490915622,11.292975351182237,19.251977399074747,19.256258179278475
4750.55,11.290116209272947,11.290171162577078,19.247854889347252,19.25661210695762
4750.6,11.289434003254502,11.28814260060739,19.24968060783298,19.25256187823502
4750.650000000001,11.2906775180223,11.287516132940281,19.250840842583976,19.254456139052976
4750.7,11.291515163386718,11.28882245148423,19.256483745862717,19.255656252979087
4750.75,11.296085708196133,11.289718975388789,19.2533307985802,19.2613589750205
4750.8,11.295189184291571,11.294444959544178,19.26092279654268,19.258107576024422
4750.85,11.294021819102358,11.293554716017233,19.261777706359204,19.265830427530247
4750.900000000001,11.298560176976496,11.29253258456037,19.268750330883186,19.266609317669207
4750.95,11.300767729708216,11.297197335034012,19.266804974872116,19.273543309242292
4751.0,11.302555282186924,11.299464551353076,19.2659338641407,19.271652787097004
4751.05,11.30734171497686,11.301149262648336,19.268030013282676,19.271012227846725
4751.1,11.306792966982735,11.306112331058696,19.26717011856926,19.273027372414248
4751.150000000001,11.3065707986246,11.305642872831964,19.2672673240586,19.272131337198388
4751.2,11.306762350141863,11.30554552697893,19.272110151386606,19.272168723925056
4751.25,11.309253304913465,11.305843844915648,19.276719934785028,19.276974164526386
4751.3,11.309090800142673,11.308431360493085,19.277511287166213,19.281564008337256
4751.35,11.31381128896765,11.308236668787016,19.27549738882292,19.282494937831345
4751.400000000001,11.316194692272594,11.313086690400304,19.27756861348044,19.280403773586258
4751.45,11.32406086523555,11.315584710596724,19.277139912347955,19.28245755110467
4751.5,11.322875443960694,11.323510547147023,19.27902918826902,19.282021372626858
4751.55,11.329823896744639,11.322420901630798,19.28314422065118,19.28389694008147
4751.6,11.33097791613142,11.329269653420104,19.284503851277748,19.288202644769648
4751.650000000001,11.337109134778196,11.330521018659919,19.286300906606364,19.289473793476432
4751.7,11.338977547118699,11.336661657873117,19.279531416630626,19.29129577328949
4751.75,11.349565478730614,11.338680799276384,19.28103685549121,19.284384213752404
4751.8,11.348906824128226,11.349324469239633,19.286269751000802,19.28592703933966
4751.85,11.356557894157866,11.348581814586645,19.287869902902287,19.29135933072483
4751.900000000001,11.355089855890327,11.356413445472718,19.29150015406195,19.292765071647622
4751.95,11.35448929478088,11.354904584750681,19.290670168729875,19.29654736216242
4752.0,11.365344927488643,11.354249855384303,19.292898417639414,19.29582205966502
4752.05,11.373096483560122,11.365185562906658,19.290395999400964,19.297994228484555
4752.1,11.379005533848764,11.373036034925576,19.292712730230285,19.29543323770765
4752.150000000001,11.38866082938483,11.379022804887205,19.291613560466182,19.29769762711964
4752.2,11.398827975696534,11.388550137729364,19.291937578763992,19.296812807921775
4752.25,11.400296013964072,11.398920611266357,19.297554311334068,19.2969424152409
4752.3,11.407890560595174,11.400347827079397,19.297939394618773,19.302662584421427
4752.35,11.413311311524238,11.408184168248681,19.302206466356054,19.30276352858344
4752.400000000001,11.4137941155534,11.413629255641004,19.304695176128064,19.3070630021505
4752.45,11.419597184469787,11.4140845830181,19.30924264831537,19.309633962721186
4752.5,11.429082124763044,11.419780885515028,19.307961529814804,19.314394539250515
4752.55,11.43903495318863,11.429253265053056,19.316412176266475,19.313168254615732
4752.6,11.439478504857698,11.439066355076704,19.319390652157864,19.32184322142742
4752.650000000001,11.444681797711837,11.439565645097108,19.316191594579124,19.324770602125696
4752.7,11.448422547628853,11.4448741342763,19.31729824168856,19.3214568919185
4752.75,11.447337612395838,11.448486921499407,19.31177622215938,19.322780382042623
4752.8,11.455737617456082,11.447307780602166,19.319024262236496,19.317359306675456
4752.85,11.459768834837796,11.455684234246354,19.320291672270614,19.324697074896577
4752.900000000001,11.460151152825118,11.459810442339496,19.32336112253023,19.32583487761157
4752.95,11.45833062836393,11.460171564052366,19.322628342687494,19.328996548463643
4753.0,11.463986893453562,11.45843032935857,19.32774035444752,19.328200211185568
4753.05,11.471184991247709,11.464145472988344,19.332220530526826,19.33327234377048
4753.1,11.476619087979204,11.47153433725255,19.334533522683486,19.3375082599022
4753.150000000001,11.480247576146349,11.477064209742677,19.33695992124437,19.339726539017967
4753.2,11.486031803929889,11.480722529703494,19.337854710236016,19.34215169135463
4753.25,11.48795830976333,11.48658055192401,19.335718681918927,19.34298043046249
4753.3,11.49636459520119,11.488587132572047,19.34100018017319,19.3407609051225
4753.35,11.501840299434386,11.497002838576327,19.346125900399663,19.34608602122455
4753.400000000001,11.510525276628915,11.502581383992972,19.34970630259044,19.351078395459233
4753.45,11.515820420005676,11.51110385641671,19.349317480633076,19.354915519839814
4753.5,11.523440873194442,11.516327560498098,19.353179529498092,19.35464259673512
4753.55,11.53117986851069,11.524035153926274,19.35373285305281,19.358438595716358
4753.6,11.53489706701165,11.53178513990335,19.351149430239907,19.358996904167967
4753.650000000001,11.542045706832077,11.535534525339585,19.35176880367841,19.356362386161948
4753.7,11.545839839958822,11.542870006394065,19.351529528627722,19.356751208119313
4753.75,11.55543311676594,11.546847055518848,19.357951322045423,19.356288858932828
4753.8,11.561618503669646,11.55637909864422,19.357579947227173,19.362821566306323
4753.85,11.56233760690658,11.562552709839897,19.359892939383826,19.36247137729984
4753.900000000001,11.56735876880988,11.563114803636452,19.36470959600316,19.365032368076747
4753.95,11.573565351988037,11.5681139842181,19.362463899954513,19.36991756702831
4754.0,11.577593429180945,11.574399072116446,19.361171565435946,19.367553479678534
4754.05,11.585808948148744,11.578429504450959,19.370591774332595,19.366264883832635
4754.1,11.58867908071886,11.586556313084944,19.374852614948765,19.37583588586019
4754.150000000001,11.591728989098211,11.589456277448733,19.375706278541067,19.38008177178569
4754.2,11.599846377165772,11.592284017469948,19.38026247429793,19.381224559397573
4754.25,11.60603254911668,11.60030562977888,19.383047785434854,19.38594151807912
4754.3,11.61237259031916,11.606381895121523,19.37908229995938,19.38886640632895
4754.35,11.620300782011066,11.612786310194556,19.37540843095193,19.384822408727466
4754.400000000001,11.62283334428437,11.620762389765778,19.37847040386621,19.38108248983623
4754.45,11.628889198399763,11.623331064210369,19.37722667209232,19.384135739180955
4754.5,11.632722583886602,11.629408899647416,19.379830034492784,19.382898238528178
4754.55,11.635284192906376,11.633183406594112,19.378997556712257,19.385611268660206
4754.6,11.638631634175242,11.635722249245031,19.38203709759054,19.384807454036796
4754.650000000001,11.644962254811299,11.639121503629223,19.3860237688778,19.387810854412628
4754.7,11.654272129578535,11.645488236436567,19.38987460172482,19.39177509366388
4754.75,11.660254189256952,11.65484285889431,19.39279824375042,19.395608479371795
4754.8,11.666482753756762,11.660925404614568,19.390935138538026,19.398431177235388
4754.85,11.670637223549173,11.667011090523635,19.39080926989157,19.39674752831101
4754.900000000001,11.677782723180794,11.671054083613377,19.393593334804272,19.396807347073683
4754.95,11.680198313421014,11.678326760891704,19.3967861612619,19.399449342425036
4755.0,11.682771698148816,11.680779248350415,19.39576301117536,19.40259605858644
4755.05,11.690588413138054,11.68328825920766,19.401457009647224,19.401661390419683
4755.1,11.693476601793815,11.691179553681078,19.399669924112395,19.407261922074873
4755.150000000001,11.700869391294031,11.694060676912022,19.402001609632386,19.405518454387824
4755.2,11.704585804747786,11.701589279578165,19.406689905156817,19.40769934677691
4755.25,11.710225583846178,11.705344945392016,19.409142474426375,19.412346516902005
4755.3,11.717833476279713,11.711028687133714,19.411553918296597,19.41476419189334
4755.35,11.724465555041295,11.718690747824178,19.412400104543565,19.41709712363756
4755.400000000001,11.729288100002517,11.725415462155585,19.414374123711752,19.41781121011696
4755.45,11.735927244188916,11.730311016506583,19.416289570341483,19.419705470934908
4755.5,11.739991433553111,11.737001188761106,19.420090554219612,19.42152495829952
4755.55,11.744581604542574,11.740973527602678,19.418548974856577,19.42546302684211
4755.6,11.748739214523793,11.745558203261727,19.42238609923716,19.42392020125485
4755.650000000001,11.751771851864701,11.74969226182689,19.424778849744044,19.427772280326096
4755.7,11.75559660183232,11.75273353468702,19.424867331663833,19.43013512145165
4755.75,11.760079221355122,11.756539443521792,19.42477137239871,19.430242296734775
4755.8,11.761654026042116,11.761119408897628,19.422138100616912,19.429996790562974
4755.85,11.76367238239818,11.76268008273499,19.428076359036346,19.427370996126506
4755.900000000001,11.76862681528932,11.764757317631195,19.432059291650937,19.433213295280822
4755.95,11.777200315781183,11.769591638300446,19.433097396428145,19.437361975716982
4756.0,11.777853475053156,11.778269550070158,19.435301967077464,19.438261749605516
4756.05,11.781223682690879,11.778896017737269,19.42934626151891,19.44051616922372
4756.1,11.789080435087412,11.78222461787329,19.434945546949876,19.434650191809176
4756.150000000001,11.797892589928649,11.790172435745244,19.433522358887963,19.440164733993022
4756.2,11.799840292036542,11.798999506483316,19.43364822753442,19.438696681859106
4756.25,11.804475995763715,11.800869488918224,19.43348746460974,19.438985805878694
4756.3,11.808914652643212,11.805523248731038,19.435541242128153,19.43881631938445
4756.35,11.81222519669359,11.809745232582813,19.436781235229375,19.441136788886446
4756.400000000001,11.816199890676769,11.813124075739756,19.44520820342082,19.442258390686547
4756.45,11.82057417368571,11.81711368561977,19.452119762957906,19.450652957048213
4756.5,11.826591560488211,11.82136236107641,19.455434719389324,19.457757681339757
4756.55,11.831695937394912,11.82731301886675,19.457404999884837,19.461189782848074
4756.6,11.837816165380861,11.832287077937938,19.46438136308148,19.463342012080055
4756.650000000001,11.843112093804825,11.8384135863015,19.465850661439617,19.470295943240693
4756.7,11.845704319665472,11.843679682931793,19.46547928662136,19.471772718944166
4756.75,11.849378340570325,11.846267198509228,19.462698960381324,19.47138763565946
4756.8,11.852892211845994,11.849900396959583,19.468799227949667,19.468659650836763
