Tiempo [s],h1_Real [cm],h2_Real [cm],h1_Classical [cm],h2_Classical [cm]
3320.8,7.228116047565017,5.917945122709082,5.775156295675803,3.3815083305023936
3320.8500000000004,6.963993099213951,5.990125720551911,5.786032269834381,3.3910044122134053
3320.9,6.732244074707072,6.152325957862575,5.796914060057823,3.4004993523667864
3320.9500000000003,6.906687124773767,5.976174781084882,5.807801592295254,3.4099936136046374
3321.0,6.954319621145099,6.042352463258313,5.818694788152172,3.419487646006777
3321.05,6.988671048048142,6.1166340927104415,5.829593564891237,3.4289818870914353
3321.1000000000004,6.930979224519314,6.1472248839652135,5.840497835431584,3.4384767618146483
3321.15,7.057643519735078,6.077462044420472,5.851407508349114,3.4479726825705157
3321.2000000000003,7.052941539012396,6.240514349226841,5.862322487876793,3.4574700491914587
3321.25,7.0674379637729565,6.131112881458341,5.873242673903962,3.4669692489476223
3321.3,7.08667634265058,6.43047935673733,5.884167961977126,3.4764706565475567
3321.3500000000004,7.098788977432398,6.114881597805648,5.895098243299259,3.485974634137621
3321.4,7.0502159584208455,6.242921487043702,5.906033404730106,3.4954815313022376
3321.4500000000003,7.362013527882008,6.2085300476057,5.916973328786478,3.5049916850641534
3321.5,7.254305771516418,6.366960147770102,5.9279178936415535,3.5145054198838324
3321.55,7.276798343061948,6.202094625483538,5.938866973125682,3.524023047660151
3321.6000000000004,7.216590842437988,6.0717507896982985,5.949820436725682,3.5335448677297894
3321.65,7.199153226241011,6.2612838211382655,5.960778149585139,3.5430711668674917
3321.7000000000003,7.1405882607889515,6.011313958588387,5.971739972504706,3.55260221928633
3321.75,7.298236553221294,6.263312655716796,5.982705761941406,3.5621382866370883
3321.8,7.038873329288213,6.167643006886891,5.993675370009431,3.571679618008968
3321.8500000000004,7.157144226905706,6.334826147236886,6.004648644479439,3.5812264499289697
3321.9,7.078117161693254,6.353971604520672,6.01562542877886,3.5907790063621654
3321.9500000000003,7.085284198713169,6.241591846858038,6.02660556199219,3.6003374987119443
3322.0,7.144200636187537,6.1181368666220175,6.037588878860294,3.609902125819417
3322.05,7.23450637186201,6.2018643880835045,6.048575209781205,3.6194730739641052
3322.1000000000004,7.323167449037673,6.346639498618053,6.059564380809427,3.6290505168633356
3322.15,7.227571529393715,6.335453859954789,6.0705562136562286,3.6386346156724976
3322.2000000000003,7.358060942767274,6.308296823042757,6.08155052568995,3.648225518985308
3322.25,7.320708066484091,6.4568750642754456,6.0925471299353,3.6578233628331986
3322.3,7.246647793461266,6.300163663296169,6.1035458350741525,3.667428270686017
3322.3500000000004,7.234058254034531,6.290723438851879,6.114546445444853,3.6770403534514067
3322.4,7.267329954004317,6.273981511074675,6.125548761042516,3.6866597094750837
3322.4500000000003,7.261716822573586,6.298907379945064,6.136552577519321,3.6962864245410874
3322.5,7.326224871701793,6.41737679641599,6.14755768618382,3.7059205718711716
3322.55,7.223618810615563,6.384093502949195,6.1585638740017306,3.715562212125505
3322.6000000000004,7.287142161820829,6.378738706502965,6.1695709235952405,3.725211393402059
3322.65,7.362065002426483,6.1914033744929915,6.180578613243305,3.734868151236869
3322.7000000000003,7.640814830427969,6.414793876788803,6.191586716881948,3.744532508604296
3322.75,7.388858349436459,6.194467951031252,6.2025950041035625,3.754204475916419
3322.8,7.466689678415341,6.295536260256553,6.21360324015771,3.76388405102373
3322.8500000000004,7.5328227028214725,6.304945664697056,6.224611185950419,3.7735712192145208
3322.9,7.380633989609124,6.416641773987278,6.235618598044488,3.7832659532151496
3322.9500000000003,7.569749024631038,6.3779588942332515,6.246625228659785,3.792968213190303
3323.0,7.40141494828345,6.576194124586349,6.257630825672544,3.8026779467423815
3323.05,7.484152125886654,6.42114897460195,6.2686351326161684,3.812395088912197
3323.1000000000004,7.603858106490844,6.471923856768465,6.279637888680531,3.8221195621783686
3323.15,7.378645054611873,6.598931987119532,6.2906388287122725,3.8318512764575754
3323.2000000000003,7.687001975902838,6.521091973071742,6.301637683215101,3.841590129104828
3323.25,7.465485708195275,6.545750049511892,6.312634178349096,3.851336004912847
3323.3,7.5755441111468675,6.534351168889363,6.323628035931501,3.861088776112771
3323.3500000000004,7.429054900949945,6.548405524570328,6.334618973436033,3.8708483023735383
3323.4,7.5724573963136725,6.591866664095755,6.345606703993173,3.880614430802151
3323.4500000000003,7.6209473461621435,6.630414672883822,6.356590936390475,3.8903869959439454
3323.5,7.75433595376006,6.576827905353656,6.367571375071858,3.900165819781961
3323.55,7.555542257475508,6.5089859469072096,6.3785477201384095,3.909950711737663
3323.6000000000004,7.56740584040011,6.4582065396367785,6.389519667347688,3.91974146867031
3323.65,7.579490528280693,6.34792779645414,6.400486908114019,3.92953787487723
3323.7000000000003,7.759733873939907,6.386591991623131,6.411449129508797,3.9393397020940775
3323.75,7.622884067795006,6.617488160229289,6.422406014259783,3.9491467094942188
3323.8,7.814930003411913,6.639753732172697,6.43335724075191,3.9589586436894386
3323.8500000000004,7.590998979539127,6.537335006478245,6.444302483026576,3.9687752387293234
3323.9,7.672097432428383,6.612337572899509,6.455241410781951,3.9785962161015167
3323.9500000000003,7.72736266407521,6.565644903289713,6.466173689373268,3.988421284732002
3324.0,7.521558019783263,6.59943786475859,6.477098979812137,3.9982501409844673
3324.05,7.4547603536737626,6.65872766955904,6.488016938767327,4.0080824686610175
3324.1000000000004,7.666130824255302,6.677053322600467,6.498927218564083,4.017917939001563
3324.15,7.949240123706482,6.681181022321462,6.509829467184416,4.027756210684073
3324.2000000000003,7.744392527923746,6.625840725661104,6.520723328267403,4.037596929824851
3324.25,7.792286179464368,6.5321035603380855,6.531608441108493,4.047439729977906
3324.3,7.689668390215429,6.64804679004263,6.542484440660301,4.057284232135672
3324.3500000000004,7.70672310337668,6.509135293868255,6.5533509575319115,4.0671300447283745
3324.4,7.81321282747387,6.720855755318961,6.56420761798918,4.076976763624311
3324.4500000000003,7.773634956771812,6.633771763775485,6.575054043955025,4.086823972130103
3324.5,7.906779131515398,6.685893619144736,6.585889853008739,4.096671240990089
3324.55,7.829941743867844,6.627142942001626,6.596714658386778,4.10651812838702
3324.6000000000004,7.635972175535629,6.744753290994216,6.607528068982072,4.116364179941447
3324.65,7.791509781478769,6.601282115852422,6.618329689344315,4.126208928711991
3324.7000000000003,7.8979035200421075,6.724864597314794,6.62911911968027,4.136051895195596
3324.75,7.985284719853238,6.565554117365768,6.639895955853073,4.1458925873269195
3324.8,7.795094463454607,6.6690460260780515,6.650659789383021,4.15573050047904
3324.8500000000004,7.839367076986417,6.687876006528924,6.6614102074468855,4.16556511746283
3324.9,7.876974255535256,6.8129468263111,6.672146792878207,4.17539590852723
3324.9500000000003,7.876646521211264,6.938885690880161,6.682869124167587,4.185222331359512
3325.0,8.042960085679587,6.6710995918794715,6.693576775462005,4.195043831084654
3325.05,7.883124371317381,6.769773328674347,6.7042693165656,4.204859840266057
3325.1000000000004,8.069691409485873,6.760088902442401,6.714946312938988,4.214669778904918
3325.15,7.958019569867683,6.950702169241264,6.725607325699551,4.2244730544405
3325.2000000000003,8.003409839974962,6.943343295784408,6.736251911621732,4.234269061750393
3325.25,7.991090274463919,6.800357258381308,6.746879623136356,4.244057183149904
3325.3,7.7542455022625845,6.944875182345786,6.7574900083314,4.2538367883927535
3325.3500000000004,7.987519054355781,6.93298125828707,6.768082610951325,4.263607234670463
3325.4,8.079427075288592,6.801924129332616,6.778656970397356,4.273367866612615
3325.4500000000003,7.921206315640856,6.767050726801625,6.789212621727778,4.28311801628713
3325.5,8.04443296305727,6.8395637088426895,6.799748253693947,4.292856454274959
3325.55,8.117313908744839,6.764378333257301,6.810260898220401,4.302581044313069
3325.6000000000004,8.016253577817299,6.849621239673399,6.820750941486054,4.312292049593671
3325.65,8.20194068419918,6.750320887541431,6.831219055470481,4.321989927972485
3325.7000000000003,8.011570912133989,7.14002314638268,6.841665903823442,4.331675131423999
