Tiempo [s],h1_Real [cm],h1_Koopman [cm],h2_Real [cm],h2_Koopman [cm]
3392.0,20.153840401738137,20.046316822540536,14.293812694215783,14.231407967880767
3392.05,20.159549369223914,20.051417683083184,14.297639244111933,14.235234510037278
3392.1000000000004,20.16520498047413,20.057708886252033,14.301556832593029,14.239031708527195
3392.15,20.17120135789531,20.06344811061954,14.305556865043995,14.242991976554764
3392.2000000000003,20.17734131862053,20.069742144439896,14.309353707694665,14.247085028556654
3392.25,20.182774850857154,20.075802871284644,14.31320058485143,14.25051655868299
3392.3,20.188222604876646,20.08094420352889,14.316959349784822,14.254431485336301
3392.3500000000004,20.19424173278685,20.086707414341955,14.320489424208603,14.258018914719763
3392.4,20.200640871644328,20.0929978627956,14.324244823906449,14.26138899534782
3392.4500000000003,20.207018856530155,20.099499855496468,14.328568251315394,14.265493852585799
3392.5,20.213023699991258,20.10575004376209,14.33312378832841,14.270006719679364
3392.55,20.218718940097332,20.111545099076974,14.337290205095552,14.274521575684702
3392.6000000000004,20.224565980452773,20.117171726559985,14.340830020586754,14.278303854323996
3392.65,20.230923235751174,20.123289224887678,14.344315641339143,14.281641937799328
3392.7000000000003,20.237427019631294,20.129877271519934,14.347774955951701,14.285293636026637
3392.75,20.24386454230377,20.136238444883723,14.351218538354912,14.288433153978927
3392.8,20.250253911867933,20.142754053307534,14.354808375944074,14.292184897748387
3392.8500000000004,20.25639915218224,20.14901204580252,14.358544168996717,14.295531490184702
3392.9,20.262296426281914,20.15503264533642,14.362242354179752,14.299583809406577
3392.9500000000003,20.268303872956206,20.160776673652574,14.365698535168155,14.302928412565777
3393.0,20.274495958683183,20.167023957642787,14.369404026252509,14.30636985956192
3393.05,20.28026466513912,20.173071362392825,14.373359835938029,14.310269409810461
3393.1000000000004,20.286500985085535,20.178759180123098,14.377234584215222,14.314204012911155
3393.15,20.29293659992941,20.18570431861628,14.381080043260328,14.317974581015568
3393.2000000000003,20.29881507471799,20.19138788728112,14.385457230482665,14.321767134241606
3393.25,20.30464913716107,20.19742884683313,14.389574088777199,14.326672375688245
3393.3,20.310694275621955,20.202983672464878,14.392716427206038,14.329932374132548
3393.3500000000004,20.31706716379233,20.20949228656559,14.39611312341572,14.332880312596886
3393.4,20.32338273205128,20.215698427037694,14.399972755158052,14.336725477227182
3393.4500000000003,20.32981290920436,20.22212006329712,14.403805742588167,14.34055170389396
3393.5,20.336278430488704,20.228534842495698,14.407450364939494,14.34435100326543
3393.55,20.342434453874247,20.235042243487463,14.411110286690107,14.347788359588678
3393.6000000000004,20.34846699615585,20.24070143578086,14.414788795640169,14.351735483474004
3393.65,20.355126906644486,20.247117173104186,14.418383178007213,14.35506613399537
3393.7000000000003,20.361211847761545,20.254173705031274,14.422479260297807,14.35887049792062
3393.75,20.3668143242807,20.259272893643,14.426852919490486,14.36322014046297
3393.8,20.372556696115804,20.265411473429012,14.430938668485862,14.367626727036736
3393.8500000000004,20.37827575676135,20.270795385684515,14.434725809172972,14.371368828030317
3393.9,20.384581031522295,20.27680568876118,14.43863055616362,14.375139400841112
3393.9500000000003,20.390727562985155,20.283397027937486,14.442498235013892,14.379131139251525
3394.0,20.39685385864138,20.289415645839,14.446017565486905,14.382751887712022
3394.05,20.40332167668102,20.2952293253279,14.449386854269761,14.386808893677824
3394.1000000000004,20.409632079801337,20.30176610080906,14.453211681712595,14.39021370554245
3394.15,20.415670440299802,20.307752447454902,14.45713607693678,14.394484582143308
3394.2000000000003,20.421789115609357,20.31383351239077,14.46077704987232,14.397926671925031
3394.25,20.42796036323709,20.319969311857886,14.464544508802843,14.401735794289875
3394.3,20.43398619444121,20.326188427842894,14.468531029523042,14.405378903571313
3394.3500000000004,20.440042468991663,20.33199912667242,14.47250724832648,14.409665683554882
3394.4,20.446032926615157,20.338298905406155,14.476344748870515,14.413297478586319
3394.4500000000003,20.451735801211214,20.34401617117277,14.480405330964714,14.417217703242919
3394.5,20.45768496840724,20.349710600691484,14.484319524230147,14.421327665674962
3394.55,20.463656593833555,20.35581623471009,14.48852569754843,14.425123613210133
3394.6000000000004,20.469679099503267,20.361708174143256,14.492883407469536,14.429585472971802
3394.65,20.475483634836316,20.367782000919643,14.497075981305835,14.433742439674056
3394.7000000000003,20.48108839075407,20.373245121450402,14.5010208032564,14.437945197627613
3394.75,20.487167396128694,20.379026053358558,14.50466480351714,14.441542336563298
