Tiempo [s],h1_Real [cm],h1_Koopman_Lin [cm],h2_Real [cm],h2_Koopman_Lin [cm]
1796.3000000000002,27.765036507585354,25.3711140572152,21.003199440538186,20.339785395274067
1796.3500000000001,27.503202832689855,25.370797627878602,21.20484525830859,20.337903520389133
1796.4,27.78836683799656,25.370476811151182,21.177287500324994,20.33602427949919
1796.45,27.572478102421783,25.370158367692785,21.04741019851989,20.33414881477345
1796.5,27.7205949948868,25.36983125720559,21.09969666461319,20.332289112416458
1796.5500000000002,27.611293812060552,25.369498971846845,21.079221981487553,20.33043012174268
1796.6000000000001,27.48086528917408,25.36915392937929,20.980498304944284,20.328580724262867
1796.65,27.668344656072,25.36882160536302,21.2514678975592,20.326735201098952
1796.7,27.568055415876294,25.368482620308168,21.13854944266028,20.32488549848593
1796.75,27.647414490496583,25.368137344166602,20.970072529461397,20.323034836987677
1796.8000000000002,27.74090087301082,25.36778695913599,21.13918933341767,20.32119900661294
1796.8500000000001,27.763381609149416,25.36744374603087,21.04420442892154,20.31937755169134
1796.9,27.602298863879245,25.36706916475895,21.15075816554139,20.317545597515792
1796.95,27.70527641172736,25.366726172646466,21.042679480721667,20.31572659698233
1797.0,27.74756525197184,25.3663746960104,21.147801324035203,20.313936753914643
1797.0500000000002,27.6696194782107,25.366034414376408,21.17115448856956,20.312141992292762
1797.1000000000001,27.63181737558183,25.365685688484817,21.019860163767493,20.310345965470855
1797.15,27.75193316933583,25.365319193987947,21.239118317901085,20.308544448345714
1797.2,27.854259658617966,25.364951632382315,20.86892276496894,20.306752267935416
1797.25,27.75392636747454,25.364603660068767,21.127093384682865,20.30495907763304
1797.3000000000002,27.73898666866554,25.364245101364492,21.168854794500188,20.30318107037119
1797.3500000000001,27.70310733243852,25.36387454809213,21.015756853331446,20.30138654369117
1797.4,27.756643258207266,25.363516801787068,20.94235481281247,20.299602004024962
1797.45,27.70120091411532,25.363149027277494,21.183790701214257,20.297816587926995
1797.5,27.61021573953133,25.36280476385668,20.993256580403283,20.29603795862455
1797.5500000000002,27.557207364553527,25.362471149577065,21.013827706086207,20.2942547517703
1797.6000000000001,27.682579497471426,25.362135030305666,21.15805315809127,20.292459571823862
1797.65,27.536326283672192,25.36181501859409,21.066730942141888,20.290654946305494
1797.7,27.69441771731927,25.361490034899607,21.159432105495785,20.288819237792595
1797.75,27.656903793816628,25.361162810707896,21.202298755853118,20.286985333932645
1797.8000000000002,27.726355074531565,25.360819701969454,20.934238194128216,20.285132764391385
1797.8500000000001,27.653984798598376,25.360469607258683,21.099436469587594,20.28326276749526
1797.9,27.603150436124256,25.3601391624474,21.124293998170693,20.281412903326647
1797.95,27.664927701290672,25.359802087976423,20.790038701197705,20.279551330269115
1798.0,27.445915184004164,25.359462466734495,21.019877980290527,20.277693233419132
1798.0500000000002,27.493619460861066,25.359109964333076,21.14592275557553,20.275837209929794
1798.1000000000001,27.534654996848822,25.358749422693823,21.110501702356558,20.273972150499166
1798.15,27.573490418995593,25.358403175176846,20.982522681162067,20.272113258667293
1798.2,27.603980628723544,25.358066174918367,20.94711579133469,20.270247051027496
1798.25,27.648991231684988,25.357748346674946,21.084748442107248,20.26838016084577
1798.3000000000002,27.60582187089468,25.357433185278566,20.961883216258947,20.266498167704707
1798.3500000000001,27.548054897301846,25.357110530471182,20.838202842012425,20.264630006640523
1798.4,27.632406307053376,25.356786559616417,20.937286794386416,20.262761938455487
1798.45,27.639531164364747,25.356454847378266,20.918625388675768,20.260910128340473
1798.5,27.687878396800482,25.35612649489144,20.943906351175205,20.259063649049192
1798.5500000000002,27.56328484034817,25.355812601708063,21.08985876610241,20.257208076837113
1798.6000000000001,27.683188332796817,25.355517621914633,21.03579583031614,20.255346124092338
1798.65,27.441967728211598,25.35521132468044,20.915420996065954,20.25347716729114
1798.7,27.597105453984266,25.354907098306548,20.78839286998771,20.25160852908533
1798.75,27.55526387326505,25.354584627011487,20.953872779253523,20.249737058742348
1798.8000000000002,27.56220675295564,25.354247663121384,20.970642565366095,20.24788303137679
1798.8500000000001,27.668344883124558,25.35390559297291,21.030416148245962,20.2460310296733
1798.9,27.673414126181445,25.35355112637622,20.879222624552042,20.244185480517448
1798.95,27.613486207808506,25.353179740368297,21.148373500490756,20.242345251524387
1799.0,27.88889171154794,25.352786571108627,20.911886374310207,20.240519810600354
1799.0500000000002,27.58113330391803,25.35236354518894,20.991189656311516,20.238692458805904
1799.1000000000001,27.559322852501683,25.351949718982528,21.04008859682859,20.23686302487927
1799.15,27.78683215021648,25.351540221801475,21.13224572274631,20.235031364739925
1799.2,27.65165301482826,25.351150039637986,20.942225941100602,20.233196220667413
1799.25,27.579588314879732,25.350759449871738,20.924879486597625,20.23136186757817
1799.3000000000002,27.615254264079816,25.350386871512857,20.937956924827294,20.22953370315853
1799.3500000000001,27.768599245856603,25.350028620795324,20.963273550323013,20.227716314718112
1799.4,27.705639435954378,25.34966340897456,21.043533020000392,20.225906456638565
1799.45,27.67114739059773,25.349295775600417,21.09807967711126,20.224100852509142
1799.5,27.686037521405222,25.34893403925684,20.84517446468068,20.22228764990103
1799.5500000000002,27.51288859040336,25.348576425214233,20.892864466685296,20.22048624902485
1799.6000000000001,27.467037929292058,25.34822991122001,21.092087966780547,20.218691578263197
1799.65,27.629006485039064,25.3478791910918,20.980471649044578,20.216894556937284
1799.7,27.476712393315577,25.347530082113792,20.88446831686123,20.21509799765027
1799.75,27.61991051389606,25.34719304459038,21.20412536126377,20.213289647078486
1799.8000000000002,27.57472696730239,25.34684416649575,20.927307944313938,20.211484184151864
1799.8500000000001,27.741426364862196,25.346507265180172,21.142415805665927,20.20966833081951
1799.9,27.716930205816972,25.34616055705083,21.033479090286104,20.207842511127996
1799.95,27.627692859214935,25.345843119540234,20.989641730979685,20.206012328214236
1800.0,27.668833778113363,25.345517619675775,20.7967425563769,20.20417516034114
1800.0500000000002,27.473798381786445,25.345082446609545,21.003969550388057,20.202106415717026
1800.1000000000001,27.726176563463472,25.34455673719347,21.02099471760229,20.199799728583667
1800.15,27.587685315856834,25.34394418105407,20.876125423026867,20.197275294015427
1800.2,27.645484077963904,25.343254802243955,20.8657165670881,20.19455448579092
1800.25,27.485368676318373,25.342474892057744,20.976274748608503,20.191623830182913
1800.3000000000002,27.77129757945486,25.341575338544754,20.829350945707276,20.188502966348718
1800.3500000000001,27.446959852967762,25.34057818298193,21.05080824092552,20.185185522107925
1800.4,27.625333650632843,25.339498337597753,20.823430928547033,20.181685763152014
1800.45,27.702779768830613,25.33833498254333,20.718874805422114,20.17800232090885
1800.5,27.68989620684073,25.337095098148847,20.883129057162986,20.174151650766234
1800.5500000000002,27.637224650590927,25.33578793856785,20.912555600972293,20.170129322948075
1800.6000000000001,27.64417222335732,25.334410061885684,20.886150864290247,20.1659530173421
1800.65,27.64086574262733,25.332980812087246,20.854962829805874,20.161610970134095
1800.7,27.464606282608692,25.33149353698977,20.70026748296924,20.157116966083418
1800.75,27.560343879397283,25.329932652668976,20.98818791217526,20.152464691250373
1800.8000000000002,27.4615710125625,25.32833309494097,20.905352217334123,20.147673452304858
1800.8500000000001,27.55041421640327,25.326651669722903,20.86225546537387,20.142761548202746
1800.9,27.444363942647175,25.324911486186423,20.835064105409515,20.137739009107634
1800.95,27.589679753906683,25.32309839878664,20.7421306846143,20.132559629627263
1801.0,27.53500542679645,25.32123750172185,20.80381010312194,20.1272521584658
1801.0500000000002,27.660582441145984,25.319316004832324,20.679140447321302,20.121835430279848
1801.1000000000001,27.563999366941584,25.317321502587482,20.829168919065484,20.1163112632348
1801.15,27.494005062694647,25.315278036739283,20.717788492458165,20.110689152505987
1801.2,27.57302241897153,25.313179570993363,20.773522103242513,20.104955112909437
1801.25,27.6099343620509,25.311057638907243,20.74491508959453,20.099125810405575
1801.3000000000002,27.438426127084426,25.308878250733034,20.857940864363528,20.093199792672696
1801.3500000000001,27.422021650777275,25.30664289681584,20.745717779285044,20.087181422316473
1801.4,27.5177305236032,25.304350923947613,20.72811333034712,20.081044863576263
1801.45,27.53786777427944,25.302026177328813,20.78570285846429,20.07482329179391
1801.5,27.607630999388473,25.299652396856494,20.83183901290887,20.068518889744567
1801.5500000000002,27.406204490824948,25.29723666955668,20.61437346237214,20.06212263161512
1801.6000000000001,27.64781518846182,25.294805559017494,20.728975762443774,20.055620622262467
1801.65,27.436226672676227,25.292335715735028,20.692718534859544,20.049039018502384
1801.7,27.400524923679473,25.289802723758925,20.781659906318712,20.04237561412903
1801.75,27.617319558055378,25.28722061161955,20.538011926838166,20.03563243220472
1801.8000000000002,27.498189534756094,25.284615436872787,20.568036490606275,20.02881397217058
1801.8500000000001,27.393819796910257,25.281962690279634,20.63061155048802,20.021930553651632
1801.9,27.539025961188354,25.279291807782982,20.640299191435453,20.014961699889717
1801.95,27.492555868434863,25.276575018902616,20.733447016901337,20.007934346950062
1802.0,27.509051023023698,25.273812448740472,20.45182010319389,20.000848850396835
1802.0500000000002,27.577989450414893,25.271003352906792,20.64232808840887,19.99370670091649
1802.1000000000001,27.54734372487669,25.26814020588898,20.467832394950783,19.98651643621108
1802.15,27.61979388822173,25.265242864779847,20.616309131255747,19.979262783376296
1802.2,27.56057369140908,25.262323084870804,20.589196346270846,19.971936104355354
1802.25,27.546304892421826,25.259368803498546,20.382292509362703,19.964554161590925
1802.3000000000002,27.499848324957405,25.256368709531927,20.551191827709598,19.95711142144534
1802.3500000000001,27.2053881845677,25.253324977433493,20.610687015206477,19.949605278847706
1802.4,27.550457653557196,25.250241490980677,20.502158804792273,19.9420487095664
1802.45,27.29264305032883,25.24712719519913,20.497884165719046,19.93445272570245
1802.5,27.371066713745112,25.24399390555706,20.431530030708732,19.926822033539356
1802.5500000000002,27.387666172300396,25.24086729062727,20.488284793515334,19.919133372165817
1802.6000000000001,27.560189341584188,25.23771010195513,20.776805403463978,19.91142596611392
1802.65,27.34363067409694,25.234513325191994,20.340784989707775,19.90369387364901
1802.7,27.57797591275643,25.23127951994665,20.219007537333734,19.895925923799233
1802.75,27.644161757982726,25.22801298344539,20.699858900745898,19.88810991971572
1802.8000000000002,27.281070426871885,25.224710441902843,20.504224049943275,19.880250679128274
1802.8500000000001,27.492843321005438,25.221397386312926,20.441766833480898,19.872363819716224
1802.9,27.34287525094802,25.21805544295788,20.316628911411104,19.864450443796592
1802.95,27.397819786313924,25.214680057353355,20.272170483841837,19.85649810070829
1803.0,27.40976562185198,25.21128407906153,20.273208236938864,19.848514880517172
1803.0500000000002,27.232333671105103,25.207894192066135,20.369345401082317,19.840504421313142
1803.1000000000001,27.541794896502246,25.204488374564388,20.436422960342043,19.83247500031436
1803.15,27.169961211888786,25.201059534404617,20.359495487706614,19.82440651141549
1803.2,27.404596889645536,25.19762635306898,20.517162791464614,19.81629785433605
1803.25,27.35824058748858,25.194164583796535,20.268227784216382,19.808169484922928
1803.3000000000002,27.47781467797594,25.1906833125322,20.413946351029658,19.800019142287738
1803.3500000000001,27.27451340745925,25.187182962711418,20.397552421361507,19.79184548167322
1803.4,27.337247987840005,25.183639008133046,20.325402734650677,19.783656078094825
1803.45,27.234652734658685,25.180100136615124,20.393245215714252,19.775459020573916
1803.5,27.329179641881126,25.176524264444236,20.18769625802841,19.767216474432143
1803.5500000000002,27.310341878850416,25.172898729182794,20.309556308796292,19.75895215504708
1803.6000000000001,27.44207298430965,25.16926362661588,20.36278981618816,19.75065835258298
1803.65,27.249273539888296,25.165606504122376,20.343951098419463,19.742330575151225
1803.7,27.362501718948554,25.161927671057082,20.25697418086326,19.733985008016262
