Tiempo [s],h1_Real [cm],h1_Ref [cm],h2_Real [cm],h2_Ref [cm],h3_Real [cm],h4_Real [cm],u1_Bomba1 [V],u2_Bomba2 [V]
59.81495373843461,12.269446139033793,12.26498162859414,15.492448981556763,15.73501837140586,3.313353504718344,1.0466229077287708,3.289697747280462e-06,5.999984671436056
59.864966241560396,12.261024640770046,12.25729958661051,15.499795657560096,15.74270041338949,3.317485040991032,1.0429733315267458,0.2002118613807525,5.99999847057234
59.914978744686174,12.251595880282737,12.249634752979496,15.507131243545272,15.750365247020504,3.321610212792886,1.0389483732856826,0.00010621326142448668,5.999973965669899
59.96499124781196,12.242897254788616,12.241987203387751,15.51414988145544,15.758012796612249,3.3254961984438607,1.0351996960100314,-2.3768203927478616e-06,5.9999857754082155
60.01500375093774,12.233495119880505,12.234357013351257,15.521057145118608,15.765642986648743,3.329299794405504,1.0311897800419907,8.188842259786664e-06,5.999944800181988
60.065016254063515,12.224126268530057,12.226744258214573,15.52835927552207,15.773255741785427,3.333406787831239,1.0271950115470685,0.20072941078989162,5.999988663274748
60.1150287571893,12.215138033620782,12.219149013150105,15.535650120558604,15.780850986849895,3.33750746970932,1.0233454761907195,0.0007702841057415928,5.999953825537276
60.16504126031508,12.20682052006189,12.211571353157348,15.542117703282365,15.788428646842652,3.3409832343794523,1.019749929032038,0.20070999219772773,6.0000000905134465
60.215053763440864,12.199513376362543,12.204011353062153,15.549323091847507,15.795988646937847,3.34502303724686,1.0165354018331036,0.39990071774386876,5.9999656967272
60.26506626656664,12.192870383299157,12.196469087515995,15.556583503904086,15.803530912484005,3.3491058884743543,1.0135715334333497,0.5998002560846917,5.99999998440469
60.31507876969243,12.18740397411303,12.188944630995218,15.563834914317583,15.811055369004782,3.353182479967352,1.0110500838025174,0.7996165529982922,5.999972645308546
60.365091272818205,12.18193362278466,12.181438057800321,15.571077754490398,15.818561942199679,3.357252825120649,1.008528110891653,0.9995237825595696,5.999997876323636
60.41510377594399,12.175367821644336,12.173949442055203,15.577988950475495,15.826050557944797,3.3610712204582818,1.0055966180422817,0.8662036986358242,5.999974090511246
60.46511627906977,12.169636931180017,12.166478857706451,15.585213907989624,15.833521142293549,3.3651294888737504,1.0029795559208006,0.6662319193702101,5.999982804012783
60.51512878219555,12.16245366594939,12.159026378522594,15.592180538660498,15.840973621477406,3.3689919112644855,0.9998193209330225,0.46623722458124844,5.999963938031867
60.56514128532133,12.15669114892349,12.151592078093383,15.599200226570806,15.848407921906617,3.3728958269403337,0.9971933909167934,0.6661991404310386,6.000000072878797
60.61515378844712,12.148740104172191,12.144176029829064,15.605823101279567,15.855823970170936,3.376498834522189,0.9937485368616612,0.4661847939629223,5.999998869061846
60.665166291572895,12.14228988525572,12.136778306959648,15.613010515588288,15.863221693040352,3.380533525870833,0.9908683856852225,0.6658472137813445,5.999981534815354
60.71517879469868,12.135697622213842,12.129398982534193,15.62018858573196,15.870601017465807,3.3845620601218562,0.9879364469963998,0.4665987196146791,5.999958718986644
60.76519129782446,12.13053897387606,12.122038129420083,15.627055448215497,15.877961870579917,3.3883542108873597,0.9855433828781403,0.6668354970501491,5.99999671671178
60.81520380095024,12.123475657325367,12.114695820302302,15.633664353842017,15.885304179697698,3.39195091189892,0.9824375709642315,0.46690006086625957,5.999997874825279
60.86521630407602,12.116027113196745,12.107372127682726,15.64081505553757,15.892627872317274,3.3959620426104067,0.9791892522205132,0.6667741686867444,6.000000118354516
60.91522880720181,12.108675676937429,12.100067123879398,15.647372480200403,15.899932876120602,3.3995228925119445,0.9759793836753351,0.466368918757024,5.999961650706295
60.965241310327585,12.101147421920722,12.092780881025817,15.654503440841351,15.907219118974183,3.4035224973569576,0.9727052709835977,0.6661099031046781,6.000000106434379
61.01525381345336,12.095340972588138,12.085513471070229,15.661346217798194,15.914486528929771,3.4073037612847505,0.9700784967381297,0.8648978561221191,5.9999504667019234
61.06526631657915,12.089587799390547,12.078264965774911,15.668459078165794,15.921735034225089,3.4112915356355304,0.9674729744598205,0.9668331178579563,5.999991916555609
61.115278819704926,12.084028080273358,12.071035436715473,15.675290948976082,15.928964563284527,3.415065894016387,0.9649412228014729,1.0466455182832077,5.999997440378299
61.16529132283071,12.07967148779336,12.06382495528013,15.68226775466596,15.93617504471987,3.4189510076844827,0.9628615889453546,1.246494068473776,5.999998301558002
61.21530382595649,12.075616780054322,12.056633592669025,15.689356351704594,15.943366407330975,3.42292109803358,0.9608957169978356,1.039727594911565,5.999981006976544
61.265316329082275,12.069436830915851,12.0494614198935,15.69643666317547,15.9505385801065,3.426885167469745,0.9581338285441026,0.8394085967577312,5.999993944028086
61.31532883220805,12.062771143570865,12.042308507775415,15.703507704122158,15.957691492224585,3.43084322859956,0.9551913361652614,0.639270603805297,6.00000009114308
61.36534133533384,12.05648046759903,12.035174926946434,15.710569432835447,15.964825073053566,3.4347952939886928,0.9523910555381196,0.8391392013097867,5.999998548221632
61.415353838459616,12.050717538321129,12.028060747847336,15.717476228385433,15.971939252152664,3.438630222795076,0.9497900983522533,0.6393404978367504,5.999985997233497
61.4653663415854,12.042800311587632,12.020966040727316,15.724022116418439,15.979033959272684,3.4421917573363765,0.9463831856716252,0.4394355076238311,6.000000069883493
61.51537884471118,12.035074865067562,12.013890875643298,15.730798435804303,15.986109124356702,3.445931064007478,0.9430505779625764,0.2394557127086234,5.999996094570859
61.565391347836965,12.028256198097923,12.006835322459224,15.737449651380883,15.993164677540776,3.449576904125882,0.940060131899743,0.43935449209992716,5.99999791253372
61.61540385096274,12.021412703410837,11.999799450845396,15.74446362414004,16.000200549154606,3.453500638125263,0.9370622470365486,0.6392488098401589,5.999999978203445
61.66541635408853,12.015329321693597,11.992783330277753,15.751315771667379,16.007216669722247,3.4573022974505125,0.9343510691101979,0.8390589384041577,5.9999986738713265
61.715428857214306,12.009483328065217,11.98578703003721,15.758311600573885,16.01421296996279,3.4612143705133103,0.9317303556600555,0.6394956862905378,5.999999881742361
61.76544136034009,12.001693488587938,11.978810619208964,15.765297856296842,16.021189380791036,3.4651205435364236,0.9283825151317974,0.4394947006121388,5.999989946795378
61.81545386346587,11.994393034820405,11.971854166681815,15.77227398071186,16.028145833318185,3.4690208287369977,0.925220356215849,0.6401444490115706,5.999999283975688
61.86546636659165,11.987256160145634,11.964917741147485,15.779092315553525,16.035082258852515,3.4728026035397894,0.9221215925691933,0.4401233722027703,5.999968052593834
